StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-02-12T15:30+00:00Z,2022-02-12T16:00+00:00Z,,MAW,B19,653
2022-02-12T16:00+00:00Z,2022-02-12T16:30+00:00Z,,MAW,B19,652
2022-02-12T16:30+00:00Z,2022-02-12T17:00+00:00Z,,MAW,B19,632
2022-02-12T17:00+00:00Z,2022-02-12T17:30+00:00Z,,MAW,B19,574
2022-02-12T17:30+00:00Z,2022-02-12T18:00+00:00Z,,MAW,B19,611
2022-02-12T18:00+00:00Z,2022-02-12T18:30+00:00Z,,MAW,B19,559
2022-02-12T18:30+00:00Z,2022-02-12T19:00+00:00Z,,MAW,B19,614
2022-02-12T19:00+00:00Z,2022-02-12T19:30+00:00Z,,MAW,B19,535
2022-02-12T19:30+00:00Z,2022-02-12T20:00+00:00Z,,MAW,B19,458
2022-02-12T20:00+00:00Z,2022-02-12T20:30+00:00Z,,MAW,B19,455
2022-02-12T20:30+00:00Z,2022-02-12T21:00+00:00Z,,MAW,B19,507
2022-02-12T21:00+00:00Z,2022-02-12T21:30+00:00Z,,MAW,B19,499
2022-02-12T21:30+00:00Z,2022-02-12T22:00+00:00Z,,MAW,B19,343
2022-02-12T22:00+00:00Z,2022-02-12T22:30+00:00Z,,MAW,B19,298
2022-02-12T22:30+00:00Z,2022-02-12T23:00+00:00Z,,MAW,B19,326
2022-02-12T23:00+00:00Z,2022-02-12T23:30+00:00Z,,MAW,B19,386
